time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level,nearby_iceberg_risk,combined_risk_score,combined_risk_level
2025-04-16,-77.5,-160.5,97.82842,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.41089,0.0,98.462395,98.928375,97.9854,98.1692871706512,98.1692871706512,Very High,0.0,68.71850101945584,High
2025-04-16,-77.5,-159.5,97.01928,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,0.0,97.37276,97.77419,97.2451,98.06044835859726,98.06044835859726,Very High,0.0,68.64231385101807,High
2025-04-16,-77.5,-158.5,97.98473,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,88.54983,0.0,98.439026,98.90851,98.55051,98.16617087556548,98.16617087556548,Very High,0.0,68.71631961289583,High
2025-04-16,-77.5,-157.5,98.744606,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.246445,0.0,98.760574,99.485054,99.04483,98.1430223809524,98.1430223809524,Very High,0.0,68.70011566666668,High
2025-04-16,-77.5,-156.5,99.124435,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.25948,0.0,98.90819,99.74634,99.20302,98.04149245496528,98.04149245496528,Very High,0.0,68.6290447184757,High
2025-04-16,-77.5,-155.5,99.10492,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.535576,25.444513,99.13953,99.829865,99.051994,98.0310899100628,98.0310899100628,Very High,0.0,68.62176293704395,High
2025-04-16,-77.5,-154.5,98.68247,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,40.0,99.394516,99.81304,98.709625,96.89765972921448,96.89765972921448,Very High,0.0,67.82836181045013,High
2025-04-16,-77.5,-153.5,98.391945,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.27773,61.046696,99.17708,99.50757,98.50549,97.72206545039116,97.72206545039116,Very High,0.0,68.40544581527381,High
2025-04-16,-77.5,-152.5,97.62097,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,86.3887,90.0,99.261024,99.34558,97.986946,94.3480505677265,94.3480505677265,Very High,0.0,66.04363539740855,High
2025-04-16,-77.5,-151.5,97.92716,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,92.000374,89.012596,99.08904,99.062256,98.29662,98.07604060208712,98.07604060208712,Very High,0.0,68.65322842146098,High
2025-04-16,-77.5,-150.5,98.10825,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.00746,95.040565,98.732956,98.38144,98.42907,97.62702720987976,97.62702720987976,Very High,0.0,68.33891904691582,High
