iceberg_id,datetime,latitude,longitude,target_latitude,target_longitude,predicted_latitude,predicted_longitude,prediction_error_km,predicted_movement_km,trajectory_uncertainty,movement_risk,iceberg_risk_score,iceberg_risk_level
uk26,2002-02-26,-65.045,-52.462,-65.0775,-52.3218,-64.96452878661859,-52.2326027441992,13.24166364153246,14.008373311121971,0.8801925224706613,1.0,92.81155134823968,Very High
uk26,2002-02-27,-65.0775,-52.3218,-65.0775,-52.3218,-65.0724004941205,-52.295447770388165,1.3588598807780887,1.3588598807780887,0.09032538044500789,0.12788046234009687,10.534741320304347,Low
uk26,2002-02-28,-65.0775,-52.3218,-65.0775,-52.3218,-65.07351656903444,-52.317022562621474,0.4962981898312271,0.4962981898312271,0.03298965805437235,0.04670595023957077,3.847617492845172,Low
uk26,2002-03-01,-65.0775,-52.3218,-65.0481,-52.4056,-65.07369415232513,-52.31923508148077,4.949358666812614,0.4399280833899139,0.3289910246541845,0.0414010358949454,21.395502915048887,Low
uk26,2002-03-02,-65.0481,-52.4056,-65.0481,-52.4056,-65.03955436817778,-52.420138671786646,1.169697518191668,1.169697518191668,0.07775148477836169,0.11007864868213153,9.068235033986962,Low
uk26,2002-03-03,-65.0481,-52.4056,-65.0481,-52.4056,-65.03919753688919,-52.429452412662584,1.494063517707488,1.494063517707488,0.09931256162236657,0.14060429343200745,11.582925434622291,Low
uk26,2002-03-04,-65.0481,-52.4056,-65.0481,-52.4056,-65.04496554401261,-52.40874347154201,0.3784476898290848,0.3784476898290848,0.025155964971732666,0.035615199353132086,2.9339658724292437,Low
uk26,2002-03-05,-65.0481,-52.4056,-65.0481,-52.4056,-65.04488895400708,-52.40803315385142,0.37485275616520364,0.37485275616520364,0.02491700453478261,0.03527688501659,2.9060956727505567,Low
uk26,2002-03-06,-65.0481,-52.4056,-65.0481,-52.4056,-65.04478146878527,-52.4059397933224,0.3693479640983983,0.3693479640983983,0.024551093049177384,0.034758836493304385,2.8634190426828185,Low
uk26,2002-03-07,-65.0481,-52.4056,-65.0146,-52.5989,-65.04489538365073,-52.405258605633676,9.693806572508755,0.35669679256528464,0.6443613348278419,0.03356825188065685,40.00441016489678,Moderate
uk26,2002-03-08,-65.0146,-52.5989,-65.0146,-52.5989,-64.9972701482906,-52.6566109318734,3.3264135583869567,3.3264135583869567,0.22111151740434778,0.3130442732162455,25.788461972910685,Moderate
uk26,2002-03-09,-65.0146,-52.5989,-65.0146,-52.5989,-65.01272331461833,-52.63214384382502,1.5753119903969477,1.5753119903969477,0.10471326504297905,0.14825047711799974,12.212814987298733,Low
uk26,2002-03-10,-65.0146,-52.5989,-64.8676,-52.7084,-65.01102728795684,-52.58656483851806,16.949337315639387,0.7025042586831011,1.0,0.0661117240026552,62.6444689601062,High
uk26,2002-03-11,-64.8676,-52.7084,-64.8045,-52.6913,-64.8457597111111,-52.660458263492046,4.8142212516190686,3.3208431849732087,0.3200082453313285,0.31252005292125146,31.70129683672977,Moderate
uk26,2002-03-12,-64.8045,-52.6913,-64.7586,-52.7015,-64.77057201918336,-52.70868752876663,1.374143017444457,3.8614696103915045,0.0913412726302951,0.3633976733541825,20.016383291985008,Low
uk26,2002-03-13,-64.7586,-52.7015,-64.6933,-52.6809,-64.72084326950181,-52.716725880973044,3.503822143814324,4.2600665884060485,0.23290412251368545,0.40090909491935384,30.010611147595277,Moderate
uk26,2002-03-14,-64.6933,-52.6809,-64.6933,-52.6809,-64.66002575773406,-52.680058242042605,3.700143518620504,3.700143518620504,0.24595388807060314,0.348215493428918,28.685853021392905,Moderate
uk26,2002-03-15,-64.6933,-52.6809,-64.6588,-52.5838,-64.67314058672245,-52.68948938473633,5.275441594933961,2.278527532438641,0.35066622822434035,0.21442913903385577,29.61713925481465,Moderate
uk26,2002-03-16,-64.6588,-52.5838,-64.602,-52.5995,-64.6481122266294,-52.575098225738785,5.257637944436433,1.2585444662695064,0.34948279384140873,0.11843991459219338,25.706564214172257,Moderate
uk26,2002-03-17,-64.602,-52.5995,-64.5379,-52.5263,-64.57146113894383,-52.60087782950747,5.1595647808342004,3.3964028572229354,0.34296372889650456,0.3196308713052841,33.363058586001635,Moderate
uk26,2002-03-18,-64.5379,-52.5263,-64.5389,-52.4951,-64.49747308402068,-52.510551516600174,4.66539277992399,4.557965394311736,0.3101154016930208,0.42894394793743584,35.764682019078684,Moderate
uk26,2002-03-19,-64.5389,-52.4951,-64.5409,-52.4743,-64.52487875739006,-52.46479565184298,1.8385272171602043,2.1284627336791826,0.12220956163148124,0.20030674413663896,15.344843463354433,Low
uk26,2002-03-20,-64.5409,-52.4743,-64.5419,-52.4337,-64.54144138632566,-52.45825371398634,1.1747170788105532,0.76934756411516,0.07808514222824385,0.07240225691477373,7.5811988102855805,Low
uk26,2002-03-21,-64.5419,-52.4337,-64.4894,-52.2395,-64.54059175259745,-52.40320302528576,9.68226309791832,1.4649467973884538,0.643594023386252,0.1378641583313278,44.13020773642823,Moderate
uk26,2002-03-22,-64.4894,-52.2395,-64.4177,-52.0815,-64.46738701465726,-52.20507224734452,8.103404918839685,2.9515848377727623,0.538645038055748,0.27776965015279664,43.42948828945675,Moderate
uk26,2002-03-23,-64.4177,-52.0815,-64.4177,-52.0815,-64.3729397698167,-52.002435181833306,6.261539070962347,6.261539070962347,0.4162135528146612,0.5892649585744963,48.543411511859524,Moderate
uk26,2002-03-24,-64.4177,-52.0815,-64.2598,-51.993,-64.38475369912747,-52.050804005772534,14.170603347070461,3.9491549646463247,0.9419404874375482,0.3716496232433358,71.38241417598633,High
uk26,2002-03-25,-64.2598,-51.993,-64.2225,-51.8901,-64.21551870289802,-51.95669168603894,3.3127632367273527,5.227194885912684,0.22020416079271948,0.4919242286920291,32.88921879524433,Moderate
uk26,2002-03-26,-64.2225,-51.8901,-64.1887,-51.7366,-64.20099249212215,-51.865081438234114,6.367514727760977,2.6803271560080724,0.4232579079050217,0.25224195723312004,35.485152763626104,Moderate
uk26,2002-03-27,-64.1887,-51.7366,-64.144,-51.5893,-64.17406541724652,-51.668846313454594,5.102977555413905,3.662539520201184,0.3392022942285763,0.3446766320851381,34.1392029371201,Moderate
uk26,2002-03-28,-64.144,-51.5893,-64.1449,-51.5102,-64.1198530034974,-51.521312319415756,2.8367945830037975,4.25307747077681,0.18856583638883692,0.40025135852841365,27.324004524466762,Moderate
uk26,2002-03-29,-64.1449,-51.5102,-64.0966,-51.246,-64.14465313414168,-51.471432724406384,12.176194060158899,1.8801014587694953,0.8093692193093056,0.17693380104508158,55.6395052003616,High
uk26,2002-03-30,-64.0966,-51.246,-64.0883,-51.1339,-64.07030408160172,-51.07310244298944,3.5689056016833622,8.89686141334214,0.23723031403339634,0.8372715737714539,47.72468179286194,Moderate
uk26,2002-03-31,-64.0883,-51.1339,-64.0844,-50.9176,-64.08092474549287,-51.09283420826745,8.525213948288282,2.1576064127831547,0.5666832939488191,0.2030494162920442,42.12297428861091,Moderate
uk26,2002-04-01,-64.0844,-50.9176,-64.0844,-50.9176,-64.07810271153878,-50.81226423777454,5.167284096917231,5.167284096917231,0.34347684299446124,0.48628610550929774,40.06005480003959,Moderate
uk26,2002-04-02,-64.0844,-50.9176,-63.9562,-50.5351,-64.06872111089542,-50.77102306089262,16.990456003243633,7.335447865690715,1.0,0.6903290602700465,87.61316241080186,Very High
uk26,2002-04-03,-63.9562,-50.5351,-63.845,-50.5017,-63.89525752941318,-50.40805535217652,7.229126249182737,9.191026615683846,0.48053047115389724,0.864955062416571,63.43003076589668,High
uk26,2002-04-04,-63.845,-50.5017,-63.7596,-50.5186,-63.77726889447813,-50.517601487983455,1.9653042400747407,7.571674382147293,0.13063661359498757,0.7125600176842576,36.34059752306956,Moderate
uk26,2002-04-05,-63.7596,-50.5186,-63.714,-50.6185,-63.70379556152942,-50.521660114836834,4.9026508064208,6.206997580218316,0.32588628565986877,0.5841321327756576,42.918462450618435,Moderate
uk26,2002-04-06,-63.714,-50.6185,-63.7152,-50.7082,-63.67612678650335,-50.647426736553996,5.276775902748519,4.445993707131889,0.3507549215934549,0.418406444160843,37.78155306204102,Moderate
uk26,2002-04-07,-63.7152,-50.7082,-63.7178,-50.7962,-63.703348633670785,-50.7643270338757,2.246367976828044,3.0623670561330507,0.14931932644173146,0.2881952146303226,20.48696817171679,Low
uk26,2002-04-08,-63.7178,-50.7962,-63.7204,-50.8632,-63.71306741079785,-50.83881673777634,1.4512749103284992,2.1634433549289986,0.096468341040914,0.2035987230092574,13.932049382825138,Low
uk26,2002-04-09,-63.7204,-50.8632,-63.7216,-50.8899,-63.70896374064394,-50.88720120720399,1.411358194022941,1.736058413110743,0.09381501921029929,0.16337810517365045,12.164025359563976,Low
uk26,2002-04-10,-63.7216,-50.8899,-63.7216,-50.8899,-63.69927784567097,-50.886619530681685,2.4873627186827987,2.4873627186827987,0.16533859527967285,0.23408233547269036,19.283609135687986,Low
uk26,2002-04-11,-63.7216,-50.8899,-63.7377,-50.9877,-63.68737035692808,-50.86944789476172,8.076596408424951,3.9372387384241785,0.5368630376180074,0.37052820333816894,47.0329103906072,Moderate
uk26,2002-04-12,-63.7377,-50.9877,-63.7812,-50.9143,-63.738363878097026,-51.005433107632825,6.539238393784679,0.8756055228355842,0.43467262820430724,0.08240204944724738,29.37643967014833,Moderate
uk26,2002-04-13,-63.7812,-50.9143,-63.8292,-50.8906,-63.80079919047977,-50.90800340648278,3.271441842777078,2.2011582886897454,0.2174574680086633,0.20714802432771912,21.333369053628562,Low
uk26,2002-04-14,-63.8292,-50.8906,-63.8292,-50.8906,-63.864378052778484,-50.84345791504694,4.543044605863309,4.543044605863309,0.3019827417145283,0.42753977275185956,35.220555412946084,Moderate
uk26,2002-04-15,-63.8292,-50.8906,-63.8292,-50.8906,-63.804400229125335,-50.870567652521345,2.9275299284119707,2.9275299284119707,0.19459714595190206,0.275505875223445,22.696063766051925,Low
uk26,2002-04-16,-63.8292,-50.8906,-63.8229,-50.9806,-63.81699046362566,-50.88172013258662,4.895199495255804,1.4258035481851379,0.3253909862362027,0.13418044018170713,24.890676781440447,Low
uk26,2002-04-17,-63.8229,-50.9806,-63.8056,-51.1259,-63.81342490024607,-51.022218954246284,5.162172878777962,2.2976855148361977,0.34313709293671246,0.2162320708012578,29.23750840825306,Moderate
uk26,2002-04-18,-63.8056,-51.1259,-63.8056,-51.1259,-63.79444158388974,-51.218928043295335,4.732584012974619,4.732584012974619,0.3145817000757445,0.4453770695592266,36.68998478691373,Moderate
uk26,2002-04-19,-63.8056,-51.1259,-63.8056,-51.1259,-63.79661889648056,-51.18646879767172,3.1366244986850393,3.1366244986850393,0.20849596427457256,0.29518348194181615,24.317097134147,Low
uk26,2002-04-20,-63.8056,-51.1259,-63.8056,-51.1259,-63.79028511498402,-51.10979745670744,1.8775031279306458,1.8775031279306458,0.12480034675828545,0.1766892756501642,14.555591831503694,Low
uk26,2002-04-21,-63.8056,-51.1259,-63.798,-51.1031,-63.79362490615968,-51.118307725585964,0.8912026144927044,1.3827540026850922,0.05923952597787023,0.130129105780014,8.759535789872775,Low
uk26,2002-04-22,-63.798,-51.1031,-63.798,-51.1031,-63.784392199191956,-51.07241283805632,2.135551778918364,2.135551778918364,0.14195321358693908,0.20097388457956475,16.556148198398933,Low
uk26,2002-04-23,-63.798,-51.1031,-63.798,-51.1031,-63.788598250349864,-51.089824780643056,1.2320155396323516,1.2320155396323516,0.08189385374136822,0.11594331324886482,9.551363754436688,Low
uk26,2002-04-24,-63.798,-51.1031,-63.798,-51.1031,-63.79088953459384,-51.08605387779352,1.151397315209472,1.151397315209472,0.07653504383403031,0.10835644137335382,8.926360284975972,Low
uk26,2002-04-25,-63.798,-51.1031,-63.798,-51.1031,-63.788260179996215,-51.08043167141841,1.5530590698900162,1.5530590698900162,0.10323408125130645,0.1461562849182754,12.040296271809403,Low
uk26,2002-04-26,-63.798,-51.1031,-63.822,-50.8519,-63.79059582435088,-51.085048711315096,11.96438842900879,1.209749797211481,0.7952901928514241,0.11384791439619134,52.271328146933094,High
uk26,2002-04-27,-63.822,-50.8519,-63.822,-50.8519,-63.8135727022914,-50.78857464653055,3.245123925447013,3.245123925447013,0.21570807800239036,0.3053942159948458,25.158253319937252,Moderate
uk26,2002-04-28,-63.822,-50.8519,-63.822,-50.8519,-63.809566981375326,-50.822211502761945,2.008286193392702,2.008286193392702,0.13349368616047635,0.18899709275045737,15.569504879646875,Low
uk26,2002-04-29,-63.822,-50.8519,-63.822,-50.8519,-63.812604373573855,-50.84127131879177,1.167660577714346,1.167660577714346,0.07761608640052998,0.1098869549735425,9.052443382973498,Low
uk26,2002-04-30,-63.822,-50.8519,-63.822,-50.8519,-63.81492185284232,-50.83834806541802,1.0302957108035922,1.0302957108035922,0.06848524514235176,0.09695973345621096,7.987504046789545,Low
uk26,2002-05-01,-63.822,-50.8519,-63.822,-50.8519,-63.81383536807028,-50.81933497704233,1.837629593176533,1.837629593176533,0.12214989526781228,0.17293683131677928,14.246466968739908,Low
uk26,2002-05-02,-63.822,-50.8519,-63.822,-50.8519,-63.81343318143662,-50.838946576117365,1.1451262887673337,1.1451262887673337,0.07611819964194003,0.10776628357113183,8.877743321361676,Low
uk26,2002-05-03,-63.822,-50.8519,-63.6166,-50.1789,-63.81221866383606,-50.84293903555596,39.27244804581495,1.1731354456895846,1.0,0.11040218738111318,64.41608749524453,High
uk26,2002-05-04,-63.6166,-50.1789,-63.5565,-50.0267,-63.611489408044726,-50.136786252344876,8.188098288324175,2.1573163718525397,0.5442747287457667,0.20302212093302355,40.77736856206694,Moderate
uk26,2002-05-05,-63.5565,-50.0267,-63.4964,-49.7898,-63.50410199952435,-49.92180247381552,6.604993694566716,7.80871452304766,0.4390434780935633,0.7348675441925414,55.73731045331546,High
uk26,2002-05-06,-63.4964,-49.7898,-63.3937,-49.7062,-63.44738727683118,-49.63896870049638,6.8429990128035945,9.263630337094442,0.4548640356225496,0.8717877002719783,62.16335014823211,High
uk26,2002-05-07,-63.3937,-49.7062,-63.2903,-49.746,-63.32043405955258,-49.68750321842754,4.445903110610444,8.199969842855007,0.2955256061114905,0.7716880522506175,48.599058456714125,Moderate
uk26,2002-05-08,-63.2903,-49.746,-63.2426,-49.8292,-63.241080195084216,-49.775537432379025,2.6918085877360185,5.6689213753879315,0.17892840771277543,0.5334945101471098,32.07548486865092,Moderate
uk26,2002-05-09,-63.2426,-49.8292,-63.1745,-49.9776,-63.20670966253689,-49.837393751259015,7.891156790083147,4.011874588937085,0.524536598142357,0.37755208211018154,46.57427917294868,Moderate
uk26,2002-05-10,-63.1745,-49.9776,-63.1469,-50.1135,-63.13497248976495,-50.053787769130224,3.279908923153141,5.827008777066089,0.21802028708003687,0.5483719013356491,35.016093278228176,Moderate
uk26,2002-05-11,-63.1469,-50.1135,-63.0947,-50.3289,-63.125304537851726,-50.14274490415363,9.961270579345253,2.815229552946911,0.6621400539692293,0.26493743903765143,50.32590079965982,High
uk26,2002-05-12,-63.0947,-50.3289,-63.0558,-50.5878,-63.06126186062996,-50.498631234713514,4.5332075511798315,9.319234710317794,0.3013288584707058,0.8770205525009085,53.16055360827869,High
uk26,2002-05-13,-63.0558,-50.5878,-62.9407,-50.9394,-63.03080676070816,-50.75257378481757,13.76313209983094,8.75829554492528,0.9148552846525216,0.8242313276295495,87.86057018433327,Very High
uk26,2002-05-14,-62.9407,-50.9394,-62.8694,-51.1682,-62.87499490753969,-51.05766566203704,5.638770134206655,9.447087802102216,0.37481720140455044,0.8890526337480499,58.05113743419502,High
uk26,2002-05-15,-62.8694,-51.1682,-62.802,-51.2382,-62.8284712945753,-51.30918695612428,4.654954665202647,8.478930428085112,0.3094215651196766,0.7979406549792102,50.482920106349006,High
uk26,2002-05-16,-62.802,-51.2382,-62.7287,-51.3868,-62.75032800289962,-51.280791934389015,5.910523947958518,6.140576565919724,0.39288107021232155,0.577881341109972,46.688117857138174,Moderate
uk26,2002-05-17,-62.7287,-51.3868,-62.6802,-51.4914,-62.67971208100505,-51.46323547266974,1.4383739447930917,6.698020500239926,0.09561079521402097,0.6303416345206003,30.950313093665272,Moderate
uk26,2002-05-18,-62.6802,-51.4914,-62.6413,-51.6401,-62.64161819827727,-51.54465765856676,4.877272958996139,5.079542150183629,0.32419938345903604,0.47802882977864014,38.57311619868777,Moderate
uk26,2002-05-19,-62.6413,-51.6401,-62.6332,-51.7616,-62.61669318060016,-51.730324310457746,2.4343500048253133,5.362940024897247,0.16181476356211721,0.5046990198087016,29.896846606075094,Moderate
uk26,2002-05-20,-62.6332,-51.7616,-62.6254,-51.9025,-62.62593539313717,-51.801994373565805,5.138960894057516,2.2173715798848117,0.34159415876048416,0.20867383519564503,28.842602933454852,Moderate
uk26,2002-05-21,-62.6254,-51.9025,-62.5524,-51.9919,-62.61870106425298,-52.012502407374996,7.447414240594219,5.673957301513685,0.4950403894683071,0.5339684343319221,51.06116074137531,High
uk26,2002-05-22,-62.5524,-51.9919,-62.472,-52.1878,-62.49359220367801,-52.05878685391913,7.049352119723073,7.384852760808483,0.4685806249134474,0.6949784880137713,55.913977015357695,High
uk26,2002-05-23,-62.472,-52.1878,-62.4624,-52.4171,-62.41146426610189,-52.318916645618884,7.589411091581578,9.52931284302601,0.5044791254033779,0.8967907209474801,66.14037636210188,High
uk26,2002-05-24,-62.4624,-52.4171,-62.4774,-52.6834,-62.45983524061813,-52.587007002891525,5.325495700183742,8.739744891518226,0.35399339695120874,0.822485550770609,54.139025847896896,High
uk26,2002-05-25,-62.4774,-52.6834,-62.4397,-52.4711,-62.48151795054807,-52.88080959335443,21.571049847381584,10.153124877508464,1.0,0.9554968263461133,98.21987305384454,Very High
uk26,2002-05-26,-62.4397,-52.4711,-62.3026,-52.9098,-62.401199437831515,-52.46743146420869,25.322201353568502,4.285230949039203,1.0,0.40327727880481673,76.13109115219267,Very High
uk26,2002-05-27,-62.3026,-52.9098,-62.3026,-52.9098,-62.27786902843915,-53.01430973544973,6.063151918483817,6.063151918483817,0.40302647202987546,0.570595012437914,47.00538881930909,Moderate
uk26,2002-05-28,-62.3026,-52.9098,-62.198,-52.902,-62.28122109424784,-52.984540893612774,10.193489751445496,4.536919896570221,0.6775759980009043,0.42696338465829814,57.733095266386194,High
uk26,2002-05-29,-62.198,-52.902,-62.0934,-52.8806,-62.1582937299514,-52.92905108593014,7.6428425549905565,4.632958066421419,0.5080307920089047,0.4360014067064843,47.92190378879365,Moderate
uk26,2002-05-30,-62.0934,-52.8806,-62.0963,-52.7929,-62.030953641203574,-52.90126201077031,9.201264637099172,7.026655623694061,0.6116213604343698,0.6612690407403243,63.148043255675155,High
uk26,2002-05-31,-62.0963,-52.7929,-62.0963,-52.7929,-62.0677852672243,-52.719783585479206,4.954141431060128,4.954141431060128,0.3293089419069833,0.4662275380000415,38.40763803442066,Moderate
uk26,2002-06-01,-62.0963,-52.7929,-62.027,-52.7622,-62.08560513876702,-52.76974484495301,6.528441866992213,1.6931122255771982,0.4339549674625273,0.15933649765015107,32.41075795375769,Moderate
uk26,2002-06-02,-62.027,-52.7622,-61.9679,-52.6563,-61.99447948408644,-52.76166046990619,6.246890964908723,3.616225987492423,0.41523987203211077,0.34031812826941854,38.527117452703386,Moderate
uk26,2002-06-03,-61.9679,-52.6563,-61.9301,-52.4911,-61.9288250789528,-52.603475313195304,5.881598599260183,5.148649159504673,0.39095836047407717,0.4845323967967908,42.83879750031626,Moderate
uk26,2002-06-04,-61.9301,-52.4911,-61.8671,-52.2759,-61.89734272801345,-52.361849579414724,5.6210355726468695,7.684448206638587,0.3736383594631755,0.7231730095164616,51.345221948448994,High
uk26,2002-06-05,-61.8671,-52.2759,-61.8247,-52.2107,-61.8110612323763,-52.13636714943634,4.187812499739803,9.614912063607148,0.2783699501487679,0.9048463476229839,52.896050913845436,High
uk26,2002-06-06,-61.8247,-52.2107,-61.9421,-52.0507,-61.79007484083076,-52.17690597929882,18.153439930746913,4.239721763349754,1.0,0.3989944709973218,75.95977883989286,Very High
uk26,2002-06-07,-61.9421,-52.0507,-61.882,-51.8745,-61.959999874394,-51.960032860911156,9.760350591967818,5.141565910295222,0.6487846119876165,0.48386580181037026,58.281708791671804,High
uk26,2002-06-08,-61.882,-51.8745,-61.882,-51.8745,-61.85293476407639,-51.79028168024129,5.471956305758679,5.471956305758679,0.36372884510586867,0.5149583943007758,42.42206647838316,Moderate
uk26,2002-06-09,-61.882,-51.8745,-61.8127,-51.7882,-61.84412729582883,-51.87394235453485,5.698472224705748,4.211354082046953,0.37878568565666115,0.39632482694363064,38.58013421714489,Moderate
uk26,2002-06-10,-61.8127,-51.7882,-61.8127,-51.7882,-61.77622856653866,-51.7726172158126,4.137300716248976,4.137300716248976,0.2750123588876643,0.3893557650189655,32.07497213401847,Moderate
uk26,2002-06-11,-61.8127,-51.7882,-61.6572,-51.4067,-61.79270455640945,-51.76534925117639,24.164163551938614,2.5268347738157386,1.0,0.237796997102868,69.51187988411472,High
uk26,2002-06-12,-61.6572,-51.4067,-61.6263,-51.2272,-61.59305324502165,-51.30239206778498,5.428717417103101,9.014404861219887,0.36085469367710027,0.8483334283984727,55.58461875656493,High
uk26,2002-06-13,-61.6263,-51.2272,-61.6263,-51.2272,-61.59594481028935,-51.10573035660789,7.25487306216639,7.25487306216639,0.482241899028759,0.68274627467647,56.24436492878434,High
uk26,2002-06-14,-61.6263,-51.2272,-61.502,-51.0587,-61.61699217332813,-51.2073286909382,15.014826247084791,1.4744860206141983,0.9980572038870165,0.13876188170496595,65.43390750141963,High
uk26,2002-06-15,-61.502,-51.0587,-61.3924,-50.8803,-61.46165232156567,-51.006151565713964,10.202674738244786,5.283072486765256,0.6781865373499306,0.4971827940029651,60.57850400111444,High
uk26,2002-06-16,-61.3924,-50.8803,-61.206,-50.3436,-61.325345073059644,-50.77850046012088,26.769238863538142,9.221330199664234,1.0,0.8678068916484083,94.71227566593633,Very High
uk26,2002-06-17,-61.206,-50.3436,-61.0362,-50.2362,-61.09702528297259,-50.06553802631072,11.403135574702588,19.21944312246166,0.7579829043604092,1.0,85.47897426162456,Very High
uk26,2002-06-18,-61.0362,-50.2362,-60.8585,-50.3414,-60.93697745991092,-50.20615290579002,11.386342000423495,11.151411015640402,0.7568666112037358,1.0,85.41199667222415,Very High
uk26,2002-06-19,-60.8585,-50.3414,-60.7769,-50.5648,-60.7154722618244,-50.422336920299585,10.32385584589382,16.499365945448304,0.6862416207371,1.0,81.174497244226,Very High
uk26,2002-06-20,-60.7769,-50.5648,-60.8246,-50.6254,-60.71888626240864,-50.68507938396172,12.193263207110492,9.182897537879569,0.8105038301798478,0.8641900459180235,83.1978316475118,Very High
uk26,2002-06-21,-60.8246,-50.6254,-60.8246,-50.6254,-60.831705164884035,-50.63699663233183,1.0095785319928983,1.0095785319928983,0.06710814432107232,0.09501006782683277,7.826891372337649,Low
uk26,2002-06-22,-60.8246,-50.6254,-60.749,-51.0576,-60.82047150882727,-50.62655930791169,24.70702691107844,0.463348998740103,1.0,0.04360514650692068,61.74420586027682,High
uk26,2002-06-23,-60.749,-51.0576,-60.7127,-51.0005,-60.71720007843916,-51.233312082142845,12.672884128857355,10.185333996674196,0.8423849261184256,0.9585279829125449,88.88421488360734,Very High
uk26,2002-06-24,-60.7127,-51.0005,-60.7127,-51.0005,-60.680899356753564,-50.94225652535579,4.748794701401242,4.748794701401242,0.3156592479672694,0.44690263548414066,36.81566029740179,Moderate
uk26,2002-06-25,-60.7127,-51.0005,-60.6751,-50.9683,-60.68424535727775,-50.97667945545879,1.114587275619016,3.419263941586063,0.0740882272952273,0.3217822969815493,17.31658551697561,Low
uk26,2002-06-26,-60.6751,-50.9683,-60.6591,-50.7788,-60.642479379259434,-50.94303979535243,9.139884721680794,3.8795929777625755,0.6075413487346552,0.3651032389031815,51.056610480206565,High
uk26,2002-06-27,-60.6591,-50.7788,-60.7129,-50.7738,-60.64683071059427,-50.69851153742323,8.412976856021935,4.583196762807655,0.5592227321923013,0.43131843784207846,50.806101445221216,High
uk26,2002-06-28,-60.7129,-50.7738,-60.7834,-50.8731,-60.72761987546271,-50.71164553903864,10.742213349499663,3.7555601743667757,0.7140504487183806,0.3534306798204077,56.98025411591915,High
uk26,2002-06-29,-60.7834,-50.8731,-60.8562,-50.994,-60.81276454595151,-50.89824161324918,7.088957258495981,3.5386184133484826,0.4712132357350957,0.33301458461270417,41.59337752861391,Moderate
uk26,2002-06-30,-60.8562,-50.994,-60.8562,-50.994,-60.899271873044974,-51.06183728647426,6.034470104944507,6.034470104944507,0.40111995042567034,0.5678958058250444,46.783029258541994,Moderate
uk26,2002-07-01,-60.8562,-50.994,-60.8544,-51.1167,-60.85180592993879,-51.008736130224264,5.854166841316505,0.9357414651224445,0.3891349318722118,0.08806136150118603,26.870550372380148,Moderate
uk26,2002-07-02,-60.8544,-51.1167,-60.8544,-51.1167,-60.800026304436315,-51.185050098233035,7.090814704931957,7.090814704931957,0.47133670288454876,0.6673069649502288,54.972480771082076,High
uk26,2002-07-03,-60.8544,-51.1167,-60.7485,-51.2585,-60.83914903267179,-51.1441285985735,11.836785910817513,2.254622159244314,0.7868082690236571,0.21217943675053233,55.69567361144071,High
uk26,2002-07-04,-60.7485,-51.2585,-60.7485,-51.2585,-60.69776491485073,-51.25387162871027,5.647095304674348,5.647095304674348,0.37537058751919045,0.5314404882031236,43.77985477927637,Moderate
uk26,2002-07-05,-60.7485,-51.2585,-60.7485,-51.2585,-60.738374078863316,-51.187984007055434,3.9940638917858218,3.9940638917858218,0.2654912001233324,0.37587594153195003,30.96450966867794,Moderate
uk26,2002-07-06,-60.7485,-51.2585,-60.642,-51.2614,-60.72219704468029,-51.26087668776481,8.917550019757448,2.927607020412452,0.5927624397231871,0.27551313024716284,46.586271593277736,Moderate
uk26,2002-07-07,-60.642,-51.2614,-60.5653,-51.1286,-60.601959070160376,-51.279466805503205,9.192593163446793,4.5601163062987915,0.6110449550464784,0.42914636735039247,53.8285519968044,High
uk26,2002-07-08,-60.5653,-51.1286,-60.5653,-51.1286,-60.513671141382055,-51.07652851683497,6.408349847057244,6.408349847057244,0.4259722773099383,0.6030811218074367,49.681581510893764,Moderate
uk26,2002-07-09,-60.5653,-51.1286,-60.51,-50.9111,-60.54048684253745,-51.066617878865344,9.15918939659706,4.369569502460824,0.6088245583803624,0.41121426580194276,52.97804413489946,High
uk26,2002-07-10,-60.51,-50.9111,-60.51,-50.9111,-60.4741448981278,-50.85336053719982,5.088765703457884,5.088765703457884,0.3382576118864788,0.47889684588082637,39.45133054842178,Moderate
uk26,2002-07-11,-60.51,-50.9111,-60.4811,-50.6376,-60.46398031163135,-50.80368154349554,9.298439899138383,7.797909815938116,0.6180807405645045,0.7338507278451292,66.43887354767544,High
uk26,2002-07-12,-60.4811,-50.6376,-60.4565,-50.4708,-60.47270464778245,-50.53090314562911,3.7550965190550425,5.920409247761193,0.24960669344153083,0.5571616930899198,37.26286933008864,Moderate
uk26,2002-07-13,-60.4565,-50.4708,-60.4565,-50.4708,-60.426725768693316,-50.314095802883514,9.211327442812525,9.211327442812525,0.6122902496754609,0.8668655457532454,71.41203681065747,High
uk26,2002-07-14,-60.4565,-50.4708,-60.5059,-50.115,-60.43577928579686,-50.45891655641876,20.397143206449048,2.3944481513056157,1.0,0.2253382714213471,69.01353085685389,High
uk26,2002-07-15,-60.5059,-50.115,-60.446,-49.9431,-60.498863337830684,-50.0406287170635,7.944717760274606,4.1463943430710515,0.5280968732509113,0.39021155391876683,47.29427455180535,Moderate
uk26,2002-07-16,-60.446,-49.9431,-60.3948,-49.7372,-60.40981785070101,-49.812724528735686,4.47133701322581,8.208208334199536,0.29721623438187456,0.7724633655092003,48.73150868328049,Moderate
